Student id,name,faculty,place name,reservation date,startdate,startTime,endDate,endTime
1733,Yoi,Architect,1st Floor Engineer Building,43221,43944,0.375,43944,0.708333333
1736,Chao,Engineering,Front of SIT,43222,43945,0.375,43945,0.708333333
1737,Elisa,Science,Front of SIT,43223,43946,0.375,43946,0.708333333
1738,Sonny,Liberal Art,FIBO Field,43224,43947,0.375,43947,0.708333333
1738,Sonny,Liberal Art,1st Floor Engineer Building,43225,43948,0.375,43948,0.708333333
1739,Simba,Architect,1st Floor Engineer Building,43226,43949,0.375,43949,0.708333333
1739,Simba,Architect,FIBO Field,43227,43950,0.375,43950,0.708333333
1740,jackson,SIT,Science Field,43228,43951,0.375,43951,0.708333333
1742,Tom,Engineering,1st Floor Engineer Building,43229,43952,0.375,43952,0.708333333
1742,Tom,Engineering,Front of SIT,43230,43953,0.375,43953,0.708333333
1742,Tom,Engineering,Front of SIT,43231,43954,0.375,43954,0.708333333
1743,Nick,Science,1st Floor Engineer Building,43232,43955,0.375,43955,0.708333333
1743,Nick,Science,Front of SIT,43233,43956,0.375,43956,0.708333333
1744,Tooky,Liberal Art,1st Floor Engineer Building,43234,43957,0.375,43957,0.708333333
1746,Anna,SIT,1st Floor Engineer Building,43235,43958,0.375,43958,0.708333333
1746,Anna,SIT,FIBO Field,43236,43959,0.375,43959,0.708333333
1746,Anna,SIT,Science Field,43237,43960,0.375,43960,0.708333333
1747,Atonio,SIT,FIBO Field,43238,43961,0.375,43961,0.708333333
1750,John,Liberal Art,Science Field,43239,43962,0.375,43962,0.708333333
1751,Jack,Architect,FIBO Field,43240,43963,0.375,43963,0.708333333
1752,Jim,SIT,1st Floor Engineer Building,43241,43964,0.375,43964,0.708333333
1753,Ann,SIT,FIBO Field,43263,43965,0.375,43965,0.708333333
1753,Ann,SIT,FIBO Field,43264,43966,0.375,43966,0.708333333
1755,Alex,Science,Front of SIT,43265,43967,0.375,43967,0.708333333
1755,Alex,Science,FIBO Field,43266,43968,0.375,43968,0.708333333
1757,Sack,Architect,1st Floor Engineer Building,43267,43969,0.375,43969,0.708333333
1757,Sack,Architect,Science Field,43268,43970,0.375,43970,0.708333333
1758,Yoi,SIT,Science Field,43269,43971,0.375,43971,0.708333333
1760,Wang,Engineering,Science Field,43270,43972,0.375,43972,0.708333333
1761,Chao,Science,1st Floor Engineer Building,43271,43973,0.375,43973,0.708333333
1761,Chao,Science,Science Field,43272,43974,0.416666667,43974,0.666666667
1762,Elisa,Liberal Art,1st Floor Engineer Building,43273,43975,0.416666667,43975,0.708333333
1765,jackson,SIT,FIBO Field,43274,43976,0.416666667,43976,0.708333333
1766,Jonathan,Engineering,Front of SIT,43221,43977,0.416666667,43977,0.708333333
1768,Nick,Liberal Art,Front of SIT,43222,43978,0.416666667,43978,0.708333333
1775,John,Architect,FIBO Field,43223,43979,0.416666667,43979,0.708333333
1776,Jack,SIT,Science Field,43224,43980,0.416666667,43980,0.708333333
1776,Jack,SIT,FIBO Field,43225,43981,0.416666667,43981,0.708333333
1776,Jack,SIT,Front of SIT,43226,43982,0.416666667,43982,0.708333333
1778,Ann,Engineering,Front of SIT,43227,43983,0.416666667,43983,0.708333333
1779,Sandy,Science,FIBO Field,43228,43984,0.416666667,43984,0.708333333
1782,Sack,SIT,FIBO Field,43229,43985,0.416666667,43985,0.708333333
1782,Sack,SIT,1st Floor Engineer Building,43230,43986,0.416666667,43986,0.708333333
1784,Lee,Engineering,FIBO Field,43231,43987,0.375,43987,0.708333333
1784,Lee,Engineering,Science Field,43232,43988,0.375,43988,0.708333333
1785,Wang,Science,Front of SIT,43233,43989,0.375,43989,0.708333333
1786,Chao,Liberal Art,1st Floor Engineer Building,43234,43990,0.375,43990,0.708333333
1788,Sonny,SIT,Front of SIT,43235,43991,0.375,43991,0.708333333
1788,Sonny,SIT,FIBO Field,43236,43992,0.375,43992,0.708333333
1789,Simba,SIT,Science Field,43237,43993,0.375,43993,0.708333333
1791,Jonathan,Science,Science Field,43238,43994,0.375,43994,0.708333333
1791,Jonathan,Science,Science Field,43239,43995,0.375,43995,0.708333333
1792,Tom,Liberal Art,FIBO Field,43240,43996,0.375,43996,0.708333333
1793,Nick,Architect,Science Field,43241,43997,0.375,43997,0.708333333
1794,Tooky,SIT,1st Floor Engineer Building,43296,43998,0.375,43998,0.708333333
1794,Tooky,SIT,1st Floor Engineer Building,43297,43999,0.375,43999,0.708333333
1796,Anna,Engineering,Front of SIT,43298,44000,0.375,44000,0.708333333
1797,Atonio,Science,Science Field,43299,44001,0.375,44001,0.708333333
1798,Antonio,Liberal Art,FIBO Field,43300,44002,0.375,44002,0.708333333
1799,Simpson,Architect,Science Field,43301,44003,0.375,44003,0.708333333
1799,Simpson,Architect,1st Floor Engineer Building,43302,44004,0.375,44004,0.708333333
1800,John,SIT,Science Field,43303,44005,0.375,44005,0.708333333
1806,Tony,SIT,FIBO Field,43304,44006,0.375,44006,0.708333333
1807,Sack,SIT,1st Floor Engineer Building,43305,44007,0.375,44007,0.708333333
1808,Yoi,Engineering,Front of SIT,43306,44008,0.375,44008,0.708333333
1808,Yoi,Engineering,1st Floor Engineer Building,43307,44009,0.375,44009,0.708333333
1809,Lee,Science,1st Floor Engineer Building,43221,44010,0.375,44010,0.708333333
1809,Lee,Science,FIBO Field,43222,44011,0.375,44011,0.708333333
1809,Lee,Science,Science Field,43223,44012,0.375,44012,0.708333333
1809,Lee,Science,1st Floor Engineer Building,43224,44013,0.375,44013,0.708333333
1810,Wang,Liberal Art,Front of SIT,43225,44014,0.375,44014,0.708333333
1811,Chao,Architect,FIBO Field,43226,44015,0.375,44015,0.708333333
1811,Chao,Architect,FIBO Field,43227,44016,0.375,44016,0.708333333
1813,Sonny,SIT,1st Floor Engineer Building,43228,44017,0.375,44017,0.708333333
1814,Simba,Engineering,Front of SIT,43229,44018,0.375,44018,0.708333333
1815,jackson,Science,Science Field,43230,44019,0.375,44019,0.708333333
1817,Tom,Architect,FIBO Field,43231,44020,0.375,44020,0.708333333
1818,Nick,SIT,FIBO Field,43232,44021,0.375,44021,0.708333333
1819,Tooky,SIT,Front of SIT,43233,44022,0.375,44022,0.708333333
1820,Elsa,Engineering,FIBO Field,43234,44023,0.375,44023,0.708333333
1820,Elsa,Engineering,1st Floor Engineer Building,43235,44024,0.375,44024,0.708333333
1821,Anna,Science,Front of SIT,43236,44025,0.375,44025,0.708333333
1821,Anna,Science,Science Field,43237,44026,0.375,44026,0.708333333
1821,Anna,Science,Front of SIT,43238,44027,0.375,44027,0.708333333
1824,Simpson,SIT,Front of SIT,43239,44028,0.375,44028,0.708333333
1825,John,SIT,Front of SIT,43240,44029,0.375,44029,0.708333333
1827,Jim,Science,Science Field,43241,44030,0.375,44030,0.708333333
1827,Jim,Science,Science Field,43329,44031,0.375,44031,0.708333333
1831,Tony,SIT,Front of SIT,43330,44032,0.375,44032,0.708333333
1835,Wang,Architect,Front of SIT,43331,44033,0.375,44033,0.708333333
1836,Chao,SIT,FIBO Field,43332,44034,0.375,44034,0.708333333
1836,Chao,SIT,FIBO Field,43333,44035,0.375,44035,0.708333333
1837,Elisa,SIT,1st Floor Engineer Building,43334,44036,0.375,44036,0.708333333
1838,Sonny,Engineering,FIBO Field,43335,44037,0.375,44037,0.708333333
1840,jackson,Liberal Art,1st Floor Engineer Building,43336,44038,0.375,44038,0.708333333
1840,jackson,Liberal Art,Science Field,43337,44039,0.375,44039,0.708333333
1840,jackson,Liberal Art,Front of SIT,43338,44040,0.375,44040,0.708333333
1841,Jonathan,Architect,1st Floor Engineer Building,43339,44041,0.375,44041,0.708333333
1842,Tom,SIT,1st Floor Engineer Building,43340,44042,0.375,44042,0.708333333
1843,Nick,SIT,1st Floor Engineer Building,43341,44043,0.375,44043,0.708333333
1843,Nick,SIT,Science Field,43342,44044,0.375,44044,0.708333333
1844,Tooky,Engineering,Science Field,43343,44045,0.375,44045,0.708333333
1844,Tooky,Engineering,Science Field,43344,44046,0.375,44046,0.708333333
1845,Elsa,Science,Front of SIT,43345,44047,0.375,44047,0.708333333
1846,Anna,Liberal Art,Science Field,43221,44048,0.375,44048,0.708333333
1849,Simpson,SIT,FIBO Field,43222,44049,0.375,44049,0.708333333
1849,Simpson,SIT,FIBO Field,43223,44050,0.375,44050,0.708333333
1851,Jack,Science,Front of SIT,43224,44051,0.375,44051,0.708333333
1854,Sandy,SIT,FIBO Field,43225,44052,0.375,44052,0.708333333
1854,Sandy,SIT,Science Field,43226,44053,0.375,44053,0.708333333
1856,Tony,Engineering,FIBO Field,43227,44054,0.375,44054,0.708333333
1856,Tony,Engineering,Science Field,43228,44055,0.375,44055,0.708333333
1856,Tony,Engineering,Science Field,43229,44056,0.375,44056,0.708333333
1857,Sack,Science,FIBO Field,43230,44057,0.375,44057,0.708333333
1858,Yoi,Liberal Art,1st Floor Engineer Building,43231,44058,0.375,44058,0.708333333
1858,Yoi,Liberal Art,Science Field,43232,44059,0.375,44059,0.708333333
1859,Lee,Architect,1st Floor Engineer Building,43233,44060,0.375,44060,0.708333333
1860,Wang,SIT,Science Field,43234,44061,0.375,44061,0.708333333
1860,Wang,SIT,1st Floor Engineer Building,43235,44062,0.375,44062,0.666666667
1864,Simba,Liberal Art,Front of SIT,43236,44063,0.375,44063,0.666666667
1864,Simba,Liberal Art,Front of SIT,43237,44064,0.375,44064,0.666666667
1865,jackson,Architect,Science Field,43238,44065,0.375,44065,0.666666667
1868,Nick,Engineering,FIBO Field,43239,44066,0.375,44066,0.666666667
1868,Nick,Engineering,1st Floor Engineer Building,43240,44067,0.375,44067,0.666666667
1869,Tooky,Science,Science Field,43241,44068,0.375,44068,0.666666667
1870,Elsa,Liberal Art,Science Field,43367,44069,0.375,44069,0.666666667
1872,Atonio,SIT,Science Field,43368,44070,0.375,44070,0.666666667
1873,Antonio,SIT,1st Floor Engineer Building,43369,44071,0.375,44071,0.666666667
1874,Simpson,Engineering,Front of SIT,43370,44072,0.375,44072,0.666666667
1877,Jim,Architect,FIBO Field,43371,44073,0.375,44073,0.666666667
1878,Ann,SIT,FIBO Field,43372,44074,0.375,44074,0.666666667
1878,Ann,SIT,1st Floor Engineer Building,43221,44075,0.375,44075,0.666666667
1879,Sandy,SIT,FIBO Field,43222,44076,0.375,44076,0.666666667
1880,Alex,Engineering,Front of SIT,43223,44077,0.375,44077,0.666666667
1883,Yoi,Architect,1st Floor Engineer Building,43224,44078,0.375,44078,0.666666667
1883,Yoi,Architect,Science Field,43225,44079,0.375,44079,0.666666667
1885,Wang,SIT,FIBO Field,43226,44080,0.375,44080,0.666666667
1886,Chao,Engineering,1st Floor Engineer Building,43227,44081,0.375,44081,0.666666667
1886,Chao,Engineering,FIBO Field,43228,44082,0.375,44082,0.666666667
1886,Chao,Engineering,FIBO Field,43229,44083,0.375,44083,0.666666667
1887,Elisa,Science,1st Floor Engineer Building,43230,44084,0.375,44084,0.666666667
1887,Elisa,Science,Front of SIT,43231,44085,0.375,44085,0.708333333
1888,Sonny,Liberal Art,1st Floor Engineer Building,43232,44086,0.375,44086,0.708333333
1888,Sonny,Liberal Art,Science Field,43233,44087,0.375,44087,0.708333333
1888,Sonny,Liberal Art,Front of SIT,43234,44088,0.375,44088,0.708333333
1890,jackson,SIT,1st Floor Engineer Building,43235,44089,0.375,44089,0.708333333
1890,jackson,SIT,FIBO Field,43236,44090,0.375,44090,0.708333333
1893,Nick,Science,Science Field,43237,44091,0.375,44091,0.708333333
1895,Elsa,Architect,Front of SIT,43238,44092,0.375,44092,0.708333333
1896,Anna,SIT,Science Field,43239,44093,0.375,44093,0.708333333
1896,Anna,SIT,1st Floor Engineer Building,43240,44094,0.375,44094,0.708333333
1899,Simpson,Science,Science Field,43241,44095,0.375,44095,0.708333333
1899,Simpson,Science,Front of SIT,43394,44096,0.375,44096,0.708333333
1900,John,Liberal Art,FIBO Field,43395,44097,0.375,44097,0.708333333
1901,Jack,Architect,Science Field,43396,44098,0.375,44098,0.708333333
1904,Sandy,Engineering,1st Floor Engineer Building,43397,44099,0.375,44099,0.708333333
1904,Sandy,Engineering,Science Field,43398,44100,0.375,44100,0.708333333
1905,Alex,Science,Science Field,43221,44101,0.375,44101,0.708333333
1905,Alex,Science,1st Floor Engineer Building,43222,44102,0.375,44102,0.708333333
1906,Tony,Liberal Art,Science Field,43223,44103,0.375,44103,0.708333333
1906,Tony,Liberal Art,Front of SIT,43224,44104,0.375,44104,0.708333333
1906,Tony,Liberal Art,1st Floor Engineer Building,43225,44105,0.375,44105,0.708333333
1908,Yoi,SIT,1st Floor Engineer Building,43226,44106,0.375,44106,0.708333333
1910,Wang,Engineering,Front of SIT,43227,44107,0.375,44107,0.708333333
1910,Wang,Engineering,Science Field,43228,44108,0.375,44108,0.708333333
1911,Chao,Science,Front of SIT,43229,44109,0.375,44109,0.708333333
1911,Chao,Science,FIBO Field,43230,44110,0.375,44110,0.708333333
1912,Elisa,Liberal Art,1st Floor Engineer Building,43231,44111,0.375,44111,0.708333333
1912,Elisa,Liberal Art,1st Floor Engineer Building,43232,44112,0.375,44112,0.708333333
1913,Sonny,Architect,Science Field,43233,44113,0.375,44113,0.708333333
1914,Simba,SIT,FIBO Field,43234,44114,0.375,44114,0.708333333
1914,Simba,SIT,FIBO Field,43235,44115,0.375,44115,0.708333333
1915,jackson,SIT,1st Floor Engineer Building,43236,44116,0.375,44116,0.708333333
1915,jackson,SIT,FIBO Field,43237,44117,0.375,44117,0.708333333
1916,Jonathan,Engineering,Front of SIT,43238,44118,0.375,44118,0.708333333
1917,Tom,Science,1st Floor Engineer Building,43239,44119,0.375,44119,0.708333333
1919,Tooky,Architect,FIBO Field,43240,44120,0.375,44120,0.708333333
1920,Elsa,SIT,Front of SIT,43241,44121,0.375,44121,0.708333333
1921,Anna,SIT,1st Floor Engineer Building,43420,44122,0.375,44122,0.708333333
1921,Anna,SIT,Science Field,43421,44123,0.375,44123,0.708333333
1922,Atonio,Engineering,Front of SIT,43422,44124,0.375,44124,0.708333333
1923,Antonio,Science,Front of SIT,43423,44125,0.375,44125,0.708333333
1923,Antonio,Science,Science Field,43221,44126,0.375,44126,0.708333333
1924,Simpson,Liberal Art,Front of SIT,43222,44127,0.375,44127,0.708333333
1925,John,Architect,Front of SIT,43223,44128,0.375,44128,0.708333333
1928,Ann,Engineering,Science Field,43224,44129,0.375,44129,0.708333333
1930,Alex,Liberal Art,Science Field,43225,44130,0.375,44130,0.708333333
1931,Tony,Architect,Science Field,43226,44131,0.375,44131,0.708333333
1933,Yoi,SIT,Science Field,43227,44132,0.375,44132,0.708333333
1933,Yoi,SIT,1st Floor Engineer Building,43228,44133,0.375,44133,0.708333333
1935,Wang,Science,Front of SIT,43229,44134,0.375,44134,0.708333333
1936,Chao,Liberal Art,Science Field,43230,44135,0.375,44135,0.708333333
1936,Chao,Liberal Art,FIBO Field,43231,44136,0.375,44136,0.708333333
1937,Elisa,Architect,1st Floor Engineer Building,43232,44137,0.375,44137,0.708333333
1939,Simba,SIT,Science Field,43233,44138,0.375,44138,0.708333333
1941,Jonathan,Science,Front of SIT,43234,44139,0.375,44139,0.708333333
1942,Tom,Liberal Art,FIBO Field,43235,44140,0.375,44140,0.708333333
1943,Nick,Architect,Science Field,43236,44141,0.375,44141,0.708333333
1943,Nick,Architect,Front of SIT,43237,44142,0.375,44142,0.708333333
1944,Tooky,SIT,FIBO Field,43238,44143,0.375,44143,0.708333333
1945,Elsa,SIT,1st Floor Engineer Building,43239,44144,0.375,44144,0.708333333
1945,Elsa,SIT,Front of SIT,43240,44145,0.375,44145,0.708333333
1947,Atonio,Science,FIBO Field,43241,44146,0.375,44146,0.708333333
1949,Simpson,Architect,1st Floor Engineer Building,43445,44147,0.375,44147,0.708333333
1950,John,SIT,FIBO Field,43446,44148,0.375,44148,0.708333333
1951,Jack,SIT,Science Field,43221,44149,0.375,44149,0.708333333
1952,Jim,Engineering,Front of SIT,43222,44150,0.375,44150,0.708333333
1953,Ann,Science,Front of SIT,43223,44151,0.375,44151,0.708333333
1954,Sandy,Liberal Art,FIBO Field,43224,44152,0.375,44152,0.708333333
1955,Alex,Architect,1st Floor Engineer Building,43225,44153,0.375,44153,0.708333333
1959,Lee,Science,1st Floor Engineer Building,43226,44154,0.375,44154,0.708333333
1961,Chao,Architect,Science Field,43227,44155,0.375,44155,0.708333333
1961,Chao,Architect,Front of SIT,43228,44156,0.375,44156,0.708333333
1964,Simba,Engineering,Front of SIT,43229,44157,0.375,44157,0.708333333
1964,Simba,Engineering,Front of SIT,43230,44158,0.375,44158,0.708333333
1965,jackson,Science,Science Field,43231,44159,0.375,44159,0.708333333
1965,jackson,Science,FIBO Field,43232,44160,0.375,44160,0.708333333
1966,Jonathan,Liberal Art,FIBO Field,43233,44161,0.375,44161,0.708333333
1967,Tom,Architect,Front of SIT,43234,44162,0.375,44162,0.708333333
1968,Nick,SIT,1st Floor Engineer Building,43235,44163,0.375,44163,0.708333333
1968,Nick,SIT,Science Field,43236,44164,0.375,44164,0.708333333
1969,Tooky,SIT,Front of SIT,43237,44165,0.375,44165,0.708333333
1972,Atonio,Liberal Art,FIBO Field,43238,44166,0.375,44166,0.708333333
1973,Antonio,Architect,1st Floor Engineer Building,43239,44167,0.375,44167,0.708333333
1973,Antonio,Architect,Science Field,43240,44168,0.375,44168,0.708333333
1974,Simpson,SIT,1st Floor Engineer Building,43241,44169,0.375,44169,0.708333333
1974,Simpson,SIT,FIBO Field,43468,44170,0.375,44170,0.708333333
1975,John,SIT,1st Floor Engineer Building,43469,44171,0.375,44171,0.708333333
1982,Sack,Engineering,FIBO Field,43470,44172,0.375,44172,0.708333333
1983,Yoi,Science,1st Floor Engineer Building,43471,44173,0.375,44173,0.708333333
1984,Lee,Liberal Art,Front of SIT,43472,44174,0.375,44174,0.708333333
1986,Chao,SIT,Science Field,43473,44175,0.375,44175,0.708333333
1986,Chao,SIT,Science Field,43474,44176,0.375,44176,0.708333333
1986,Chao,SIT,FIBO Field,43475,44177,0.375,44177,0.708333333
1987,Elisa,SIT,Science Field,43476,44178,0.375,44178,0.708333333
1987,Elisa,SIT,1st Floor Engineer Building,43477,44179,0.375,44179,0.708333333
1990,jackson,Liberal Art,Front of SIT,43478,44180,0.375,44180,0.708333333
1991,Jonathan,Architect,Science Field,43479,44181,0.375,44181,0.708333333
1991,Jonathan,Architect,Science Field,43480,44182,0.375,44182,0.708333333
1991,Jonathan,Architect,Front of SIT,43481,44183,0.375,44183,0.708333333
1992,Tom,SIT,Front of SIT,43482,44184,0.375,44184,0.708333333
1994,Tooky,Engineering,1st Floor Engineer Building,43483,44185,0.375,44185,0.708333333
1995,Elsa,Science,Front of SIT,43484,44186,0.375,44186,0.708333333
1996,Anna,Liberal Art,FIBO Field,43485,44187,0.375,44187,0.708333333
1996,Anna,Liberal Art,Front of SIT,43486,44188,0.375,44188,0.708333333
1999,Simpson,SIT,Science Field,43487,44189,0.375,44189,0.708333333
